"locationID","locationName","locationType","address1","address2","city","state","zip5","zip4","latitude","longitude","distance","phone","fax","tollFree","tty","services","serviceHours","parking","passportApptRequired","siteComment","passportTelephoneNumber","passportTelephoneNumberExtension","showNotice","specialMessage","lbroRetail","timeZone","parcelLockerLocation","parcelLockerAddress","parcelLockerCity","parcelLockerState","parcelLockerZip","closedFacility","error"
"1468916","VPO ORANGE","VPO","140 E TAFT AVE","","ORANGE","CA","92865","4326","33.815377","-117.851965","1.07516","7146375180","7146372106","800ASKUSPS","8778892457","System.Object[]","","NONE","","","","","","","","-8:00","False","","","","","False",""
"1377689","PLACENTIA","PO","1400 N KRAEMER BLVD","","PLACENTIA","CA","92871","9998","33.886437","-117.862597","0.04263","7149931163","7149968246","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1358089","CITRUS","PO","1941 CALIFORNIA AVE","","CORONA","CA","92877","9998","33.853324","-117.538461","0.03589","9513403783","9513401392","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1359305","CORONA","PO","414 W GRAND BLVD","","CORONA","CA","92878","9998","33.877967","-117.574244","1.46035","9517373120","9517379540","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1388482","YORBA LINDA","PO","4770 EUREKA AVE","","YORBA LINDA","CA","92885","9998","33.891726","-117.819568","0.0268","7145287052","7145284051","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1385816","VENTURA","PO","675 E SANTA CLARA ST","","VENTURA","CA","93001","9998","34.279907","-119.290344","0.44037","8056433057","8056432831","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1361882","EAST VENTURA","PO","41 S WAKE FOREST AVE","","VENTURA","CA","93003","9998","34.2769","-119.218541","1.00146","8056421521","8056432831","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1440600","MONTALVO","PO","2481 GRAND AVE","","VENTURA","CA","93003","6600","34.251534","-119.207272","1.52162","8056433057","8056432831","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1380837","SATICOY","PO","11043 CITRUS DR","","VENTURA","CA","93004","1300","34.29235","-119.157322","1.1645","8056476058","8056432831","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1356693","CAMARILLO","PO","2150 PICKWICK DR","","CAMARILLO","CA","93010","9998","34.221726","-119.041363","0.80889","8053839804","8053898924","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1357093","CARPINTERIA","PO","5425 CARPINTERIA AVE","","CARPINTERIA","CA","93013","9998","34.394615","-119.514069","0.29141","8055660489","8056843253","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1363379","FILLMORE","PO","333 CENTRAL AVE","","FILLMORE","CA","93015","9998","34.399628","-118.913902","0.12937","8055249332","8055243457","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1373739","MOORPARK","PO","100 W HIGH ST","","MOORPARK","CA","93021","1113","34.285174","-118.883835","0.02866","8055520340","8055520765","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1375742","OAK VIEW","PO","360 VENTURA AVE","","OAK VIEW","CA","93022","9998","34.392635","-119.300815","0.46611","8056495395","8059885604","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1375955","OJAI","PO","201 E OJAI AVE","","OJAI","CA","93023","9998","34.447531","-119.245722","0.49253","8056467904","8056400853","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1363249","FEDERAL BUILDING OXNARD","PO","350 S A ST","","OXNARD","CA","93030","5899","34.19929","-119.178309","0.5058","8052787615","8052787621","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1470001","SAVIERS","PO","2520 SAVIERS RD","","OXNARD","CA","93033","9998","34.176072","-119.176605","0.58224","8058220279","8059818440","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1376525","OXNARD","PO","1961 N C ST","","OXNARD","CA","93036","9996","34.220559","-119.181613","0.74511","8052787615","8052787621","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1582135","OXNARD CA S&DC","PO","1961 N C ST","","OXNARD","CA","93036","9997","34.220549","-119.18172","0.74875","8052787615","8052787621","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","N","","","","","","","-8:00","True","","","","","False",""
"1377639","PIRU","PO","652 N MAIN ST","","PIRU","CA","93040","9998","34.414837","-118.794438","0.00524","8055211172","8059885604","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1378082","PORT HUENEME","PO","560 E PLEASANT VALLEY RD","","PORT HUENEME","CA","93041","9998","34.154334","-119.192326","0.32595","8059864661","8054880451","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1380765","SANTA PAULA","PO","111 S MILL ST","","SANTA PAULA","CA","93060","9998","34.353071","-119.060568","0.85649","8059330832","8055257531","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1380764","SANTA PAULA ANNEX","PO","950 W TELEGRAPH RD","","SANTA PAULA","CA","93060","5499","34.337734","-119.087883","1.27069","8059210569","8055254189","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1374029","MOUNT MCCOY","PO","225 SIMI VILLAGE DR","","SIMI VALLEY","CA","93065","7499","34.270918","-118.792097","1.22383","8055840278","8054223906","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1381709","SIMI VALLEY","PO","2551 GALENA AVE","","SIMI VALLEY","CA","93065","9998","34.281554","-118.73632","1.90874","8055269819","8054223926","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1382049","SOMIS","PO","3349 SOMIS RD","","SOMIS","CA","93066","9997","34.256727","-118.996434","1.269","8053864093","8053863013","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1383905","SUMMERLAND","PO","2245 LILLIE AVE","","SUMMERLAND","CA","93067","9997","34.421869","-119.602017","0.0218","8055657984","8055655573","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1385934","VICTORIA COURT","PO","1221 STATE ST STE 12","","SANTA BARBARA","CA","93101","2699","34.423667","-119.705489","0.14204","8055642226","8055642255","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1380742","SANTA BARBARA","PO","836 ANACAPA ST","","SANTA BARBARA","CA","93102","9998","34.421583","-119.698912","0.01695","8055642226","8055642255","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","N","","","","","","","-8:00","False","","","","","False",""
"1451907","MILPAS","PO","107 NOPALITOS WAY","","SANTA BARBARA","CA","93103","3628","34.419377","-119.677925","0.61192","8058991792","8058992615","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-8:00","False","","","","","False",""
"1380650","SAN ROQUE","PO","3345 STATE ST","","SANTA BARBARA","CA","93105","9998","34.439986","-119.736441","0.15497","8056821496","8056825431","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1440809","CPU UCSB","CPU","507 MESA RD","","SANTA BARBARA","CA","93106","7003","34.423154","-119.856889","0.70587","8059618253","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1440602","MONTECITO","PO","1470 E VALLEY RD STE H","","SANTA BARBARA","CA","93108","1297","34.437636","-119.63378","0.17191","8058991792","8055642255","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1440773","CPU MONTECITO COUNTRY MART","CPU","1026 COAST VILLAGE RD STE B","","SANTA BARBARA","CA","93108","0712","34.422818","-119.651635","1.32746","3104586682","3104586681","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1440531","GOLETA","PO","130 S PATTERSON AVE","","SANTA BARBARA","CA","93111","9998","34.437014","-119.808121","0.37832","8056925642","8056925650","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1450387","ELLWOOD","PO","400 STORKE RD","","GOLETA","CA","93199","9998","34.425202","-119.86612","0.18835","8059610782","8059610849","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1352800","ALPAUGH","PO","3896 CENTER AVE","","ALPAUGH","CA","93201","1100","35.887919","-119.485269","0.14735","5599498555","5599498553","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1353370","ARMONA","PO","13992 ADA ST STE 205","","ARMONA","CA","93202","9998","36.308434","-119.70844","0.36422","5595824521","5595827126","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1353437","ARVIN","PO","140 N HILL ST","","ARVIN","CA","93203","1014","35.209956","-118.830728","0.91852","6618546412","6618547841","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","N","","","","","","","-8:00","False","","","","","False",""
"1353752","AVENAL","PO","913 E SAN JOAQUIN ST","","AVENAL","CA","93204","9998","36.007473","-120.123957","0.87982","5593861075","5593862751","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1355324","BODFISH","PO","1 MILLER ST","","BODFISH","CA","93205","9998","35.59063","-118.496841","1.09602","7603792837","7605494901","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1356502","BUTTONWILLOW","PO","121 N MAIN ST","","BUTTONWILLOW","CA","93206","9998","35.400135","-119.470004","1.0548","6617645460","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1356635","CALIFORNIA HOT SPRINGS","PO","42231 HOT SPRINGS DR","","CALIFORNIA HOT SPRINGS","CA","93207","9998","35.880902","-118.668259","0.82393","6615486463","6615486202","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1358495","COALINGA","PO","218 W DURIAN AVE","","COALINGA","CA","93210","9997","36.139323","-120.362746","0.56673","5599359287","5599350931","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1359240","CORCORAN","PO","917 CHASE AVE","","CORCORAN","CA","93212","9998","36.100473","-119.560768","0.42444","5599929165","6617757808","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","N","","","","","","","-8:00","False","","","","","False",""
"1360575","DELANO","PO","1800 GARCES HWY","","DELANO","CA","93215","9998","35.76081","-119.231309","0.86146","6617253877","6617250163","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-8:00","False","","","","","False",""
"1361388","DUCOR","PO","23318 AVENUE 56","","DUCOR","CA","93218","9997","35.891953","-119.050723","0.81074","5595342440","5595342336","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1361620","EARLIMART","PO","300 N CHURCH RD","","EARLIMART","CA","93219","9998","35.886579","-119.26776","0.15792","6618496132","6618496534","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1362097","EDISON","PO","12299 EDISON HWY","","EDISON","CA","93220","9997","35.346258","-118.867931","9.13122","6613663428","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1362909","EXETER","PO","135 S D ST","","EXETER","CA","93221","9998","36.296307","-119.139085","0.3153","5598383111","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-8:00","False","","","","","False",""
"1440638","CPU PINE MOUNTAIN CLUB","CPU","16321 ASKIN DR","","PINE MOUNTAIN CLUB","CA","93222","9900","34.84952","-119.166979","0.0253","6612424009","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1363156","FARMERSVILLE","PO","382 N FARMERSVILLE BLVD","","FARMERSVILLE","CA","93223","9998","36.300373","-119.206857","0.27129","5597543957","5597472635","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1363280","FELLOWS","PO","36 MIDWAY RD","","FELLOWS","CA","93224","9998","35.178972","-119.541325","5.14933","6617684266","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1364052","FRAZIER PARK","PO","512 MONTEREY TRL","","FRAZIER PARK","CA","93225","9998","34.819924","-118.945483","3.3173","6614616000","6612455024","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1364980","GLENNVILLE","PO","10686 HIGHWAY 155","","GLENNVILLE","CA","93226","9998","35.729189","-118.70478","0.145","6615368802","6615368916","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1365206","GOSHEN","PO","6901 AVENUE 305","","GOSHEN","CA","93227","9997","36.343467","-119.419003","0.01573","5596511420","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1366137","HANFORD","PO","517 N IRWIN ST","","HANFORD","CA","93230","9998","36.330497","-119.64738","0.16345","5595825374","5595825698","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-8:00","False","","","","","False",""
"1367710","HURON","PO","36100 S LASSEN AVE","","HURON","CA","93234","9997","36.209336","-120.10326","5.07656","5599452408","5597637098","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1368143","IVANHOE","PO","32971 ROAD 159","","IVANHOE","CA","93235","9998","36.388022","-119.218217","0.01033","5597982739","5597543447","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1368937","KERNVILLE","PO","45 BIG BLUE RD","","KERNVILLE","CA","93238","9998","35.7551","-118.426489","0.14351","7603766418","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1368959","KETTLEMAN CITY","PO","1000 MILHAM AVE","","KETTLEMAN CITY","CA","93239","9998","36.009826","-119.960062","0.18311","5593869323","5593861149","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1369597","LAKE ISABELLA","PO","6441 LAKE ISABELLA BLVD","","MOUNTAIN MESA","CA","93240","9478","35.630075","-118.473825","3.2771","7603798755","7603791326","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1369758","LAMONT","PO","11940 MAIN ST","","LAMONT","CA","93241","9998","35.246275","-118.915123","0.82194","6618451031","6618451010","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1369921","LATON","PO","6245 DE WOODY AVE","","LATON","CA","93242","9998","36.434263","-119.685767","1.35844","5599234844","5599637001","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1370076","LEBEC","PO","2132 LEBEC RD","","LEBEC","CA","93243","9998","34.842287","-118.865623","1.22807","6612486712","6612482350","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1440532","GORMAN","PO","49744 GORMAN POST RD STE 3","","LEBEC","CA","93243","9702","34.796783","-118.852522","2.64806","6612488501","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1370187","LEMON COVE","PO","24451 DOUGLAS AVE","","LEMON COVE","CA","93244","9998","36.383735","-119.025252","0.0273","5595972336","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1370193","LEMOORE","PO","206 C ST","","LEMOORE","CA","93245","9998","36.301175","-119.783407","0.69045","5599243017","5599242172","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1440572","LEMOORE NAVAL AIR STATION","PO","826 HANCOCK CIR","","LEMOORE","CA","93246","2010","36.259322","-119.901288","0.17538","5599243017","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1370539","LINDSAY","PO","262 E HONOLULU ST","","LINDSAY","CA","93247","9998","36.20305","-119.087991","0.38638","5595629295","5595629846","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","N","","","","","","","-8:00","False","","","","","False",""
"1370988","LOST HILLS","PO","21155 HIGHWAY 46","","LOST HILLS","CA","93249","9998","35.615617","-119.694104","6.26663","6617971202","6617971232","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1372332","MC FARLAND","PO","633 2ND ST","","MC FARLAND","CA","93250","9998","35.680929","-119.2296","0.6895","6617922335","6617923829","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1372362","MC KITTRICK","PO","23263 2ND ST","","MC KITTRICK","CA","93251","9998","35.305107","-119.623369","8.4139","6617627544","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1440587","MARICOPA","PO","345 CALIFORNIA ST","","MARICOPA","CA","93252","9762","35.063283","-119.402025","0.69944","6617698415","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1374690","NEW CUYAMA","PO","4855 PRIMERO ST","","NEW CUYAMA","CA","93254","9998","34.947319","-119.688351","0.02855","6617662313","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1376174","ONYX","PO","8275 EASY ST","","ONYX","CA","93255","9998","35.692448","-118.224009","0.30931","7603782121","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1377687","PIXLEY","PO","570 S MAIN ST","","PIXLEY","CA","93256","9998","35.968235","-119.292892","0.24215","5597573830","5597573891","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1378153","PORTERVILLE","PO","65 W MILL AVE","","PORTERVILLE","CA","93257","9998","36.068602","-119.017748","0.70937","5597844685","5597843439","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1440644","POPLAR","PO","14524 ROAD 192","","PORTERVILLE","CA","93257","9169","36.055873","-119.143482","6.16933","5597846415","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1378192","POSEY","PO","42575 OLD STAGE RD","","POSEY","CA","93260","9998","35.805709","-118.68259","2.44664","6615368336","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1381297","SHAFTER","PO","322 STATE AVE","","SHAFTER","CA","93263","9998","35.500561","-119.27299","0.19671","6617461502","6617461034","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-8:00","False","","","","","False",""
"1382629","SPRINGVILLE","PO","35701 HIGHWAY 190","","SPRINGVILLE","CA","93265","9998","36.13156","-118.816386","2.63212","5595396000","5595392891","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1383734","STRATFORD","PO","20340 MAIN ST","","STRATFORD","CA","93266","9998","36.189752","-119.823447","0.01462","5599473004","5599473960","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1383746","STRATHMORE","PO","19708 ORANGE BELT DR","","STRATHMORE","CA","93267","9998","36.14765","-119.06159","0.01468","5595680576","5595680746","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-8:00","False","","","","","False",""
"1384202","TAFT","PO","427 NORTH ST","","TAFT","CA","93268","9998","35.141386","-119.458081","0.36818","6617633342","6617635993","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1384450","TERRA BELLA","PO","9622 ROAD 236","","TERRA BELLA","CA","93270","9998","35.964687","-119.044282","0.87678","5595357602","5595351529","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-8:00","False","","","","","False",""
"1384618","THREE RIVERS","PO","40857 SIERRA DR","","THREE RIVERS","CA","93271","9998","36.427371","-118.914705","1.33822","5595614261","5595612027","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1384717","TIPTON","PO","221 N GRAHAM RD","","TIPTON","CA","93272","9998","36.060849","-119.313283","0.31105","5597528002","5597528001","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1385132","TULARE","PO","340 E TULARE AVE","","TULARE","CA","93274","9998","36.208653","-119.344022","0.18468","5596846000","5596849349","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1444848","TULARE CARRIER ANNEX","PO","834 INDUSTRIAL AVE","","TULARE","CA","93274","6408","36.176901","-119.334679","2.16807","5596846000","5596860102","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1385168","TUPMAN","PO","337 EMMONS BLVD","","TUPMAN","CA","93276","9996","35.297233","-119.35094","5.31907","6617657505","6617634906","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1386054","VISALIA","PO","2345 W BEECH AVE","","VISALIA","CA","93277","9998","36.308879","-119.316399","0.42497","5597322237","5597330821","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","Y","","","","","","","-8:00","False","","","","","False",""
"1386479","WASCO","PO","800 E ST","","WASCO","CA","93280","9998","35.592677","-119.334869","0.93677","6617585697","6617586618","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","N","","","","","","","-8:00","False","","","","","False",""
"1386843","WELDON","PO","5765 VISTA GRANDE DR","","WELDON","CA","93283","9998","35.656123","-118.327021","2.74361","7603782175","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1388106","WOFFORD HEIGHTS","PO","6336 WOFFORD BLVD","","WOFFORD HEIGHTS","CA","93285","9998","35.703922","-118.457412","0.80072","7603766765","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1388187","WOODLAKE","PO","310 N VALENCIA BLVD","","WOODLAKE","CA","93286","9998","36.417757","-119.098611","0.23471","5595645508","5595645202","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","N","","","","","","","-8:00","False","","","","","False",""
"1388278","WOODY","PO","17987 HIGHWAY 155","","WOODY","CA","93287","9719","35.704654","-118.833661","4.1267","6615368866","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1373143","MILLENNIUM","PO","100 N AKERS ST","","VISALIA","CA","93291","9997","36.329982","-119.34928","1.47239","5596350179","5596254432","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1384887","TOWN CENTER","PO","111 W ACEQUIA AVE","","VISALIA","CA","93291","6234","36.329029","-119.29288","1.76286","5597322445","5597327885","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1371043","LOVERS LANE","PO","1230 S LOVERS LN","","VISALIA","CA","93292","5248","36.319514","-119.259973","0.88362","5596350179","5596350180","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1361237","DOWNTOWN BAKERSFIELD","PO","1730 18TH ST","","BAKERSFIELD","CA","93301","4328","35.375523","-119.021833","0.56831","6618614383","6618614108","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1440696","CPU WISE BUY DRUGS","CPU","2 H ST","","BAKERSFIELD","CA","93304","2954","35.354172","-119.020924","0.96334","6613239814","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1382094","SOUTH BAKERSFIELD","PO","3200 LARSON LN","","BAKERSFIELD","CA","93304","5351","35.325388","-119.036975","1.23577","6615016002","6618360285","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1361649","EAST BAKERSFIELD","PO","727 KENTUCKY ST","","BAKERSFIELD","CA","93305","9998","35.378367","-118.991025","0.89881","6613277813","6613273647","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1366981","HILLCREST","PO","5710 AUBURN ST","","BAKERSFIELD","CA","93306","2869","35.398554","-118.929112","0.50935","6618737193","6618731813","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1440454","CPU COLUMBUS","CPU","3737 COLUMBUS ST","","BAKERSFIELD","CA","93306","2719","35.399857","-118.951011","1.32239","6618712561","","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
"1366982","CRESTMONT","PO","1428 CRESTMONT DR","","BAKERSFIELD","CA","93306","9998","35.377007","-118.95448","1.67785","6618717698","6618714139","800ASKUSPS","8778892457","System.Object[]","System.Object[]","STREET","","","","","","","","-8:00","False","","","","","False",""
"1356133","BRUNDAGE","PO","2525 E BRUNDAGE LN","","BAKERSFIELD","CA","93307","9998","35.353443","-118.975743","2.08844","6613227624","6613225614","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1373337","MINNER","PO","118 MINNER AVE","","BAKERSFIELD","CA","93308","9998","35.419072","-119.022471","0.93891","6613687668","6613991430","800ASKUSPS","8778892457","System.Object[]","System.Object[]","LOT","","","","","","","","-8:00","False","","","","","False",""
"1375950","OILDALE","PO","7229 DOLE CT","","BAKERSFIELD","CA","93308","9547","35.425591","-119.071878","1.74242","6613918026","6613910529","800ASKUSPS","8778892457","System.Object[]","System.Object[]","NONE","","","","","","","","-8:00","False","","","","","False",""
